email,interests,recommended_projects
jacqueline.dodson@example.com,"['Android Mobile App Programming', 'Java Programming', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Web Development', 'UI/UX Design']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
amber.thomas@example.com,"['Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning']","['PLCS1000', 'PLCS0807', 'PLCS0717', 'PLCS0577', 'PLCS0593', 'PLCS0720', 'PLCS0745', 'PLCS0119', 'PLCS0253', 'PLCS0314']"
madison.king@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0956', 'PLCS0526', 'PLCS0194', 'PLCS0842', 'PLCS0185', 'PLCS0184', 'PLCS0251', 'PLCS0814', 'PLCS0630', 'PLCS0284']"
micheal.ramsey@example.com,"['Web Development', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0662', 'PLCS0370', 'PLCS0317', 'PLCS0106', 'PLCS0761', 'PLCS0275', 'PLCS0585', 'PLCS0973', 'PLCS0098', 'PLCS0491']"
rachel.morales@example.com,"['Machine Learning', 'Java Programming', 'Web Development']","['PLCS0902', 'PLCS0773', 'PLCS0066', 'PLCS0649', 'PLCS0659', 'PLCS0057', 'PLCS0134', 'PLCS0799', 'PLCS0192', 'PLCS0354']"
kristen.friedman@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Web Development', 'C++ Programming']","['PLCS0165', 'PLCS0588', 'PLCS0677', 'PLCS0147', 'PLCS0350', 'PLCS0191', 'PLCS0564', 'PLCS0569', 'PLCS0806', 'PLCS0218']"
amy.kelly@example.com,"['UI/UX Design', 'Web Development', 'Data Analysis']","['PLCS0542', 'PLCS0775', 'PLCS0743', 'PLCS0625', 'PLCS0751', 'PLCS0866', 'PLCS0584', 'PLCS0960', 'PLCS0496', 'PLCS0267']"
jennifer.shannon@example.com,"['Machine Learning', 'Data Analysis', 'C++ Programming', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
jamie.cannon@example.com,"['Web Development', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning', 'Java Programming']","['PLCS0520', 'PLCS0981', 'PLCS0776', 'PLCS0106', 'PLCS0938', 'PLCS0926', 'PLCS0696', 'PLCS0662', 'PLCS0645', 'PLCS0585']"
michael.holmes@example.com,"['Data Analysis', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0446', 'PLCS0181', 'PLCS0676', 'PLCS0584', 'PLCS0021', 'PLCS0857', 'PLCS0775', 'PLCS0866', 'PLCS0634', 'PLCS0542']"
michael.welch@example.com,"['C++ Programming', 'Machine Learning', 'Java Programming', 'Data Analysis', 'Web Development', 'UI/UX Design']","['PLCS0096', 'PLCS0422', 'PLCS0230', 'PLCS0503', 'PLCS0232', 'PLCS0970', 'PLCS0499', 'PLCS0713', 'PLCS0117', 'PLCS0702']"
john.ryan@example.com,"['UI/UX Design', 'Machine Learning', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0644', 'PLCS0653', 'PLCS0147', 'PLCS0165', 'PLCS0061', 'PLCS0306', 'PLCS0806', 'PLCS0687', 'PLCS0699', 'PLCS0197']"
paul.cox@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'C++ Programming', 'Web Development']","['PLCS0841', 'PLCS0197', 'PLCS0414', 'PLCS0569', 'PLCS0806', 'PLCS0306', 'PLCS0653', 'PLCS0218', 'PLCS0288', 'PLCS0147']"
keith.dillon@example.com,"['Data Analysis', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0356', 'PLCS0701', 'PLCS0919', 'PLCS0511', 'PLCS0547', 'PLCS0281', 'PLCS0431', 'PLCS0794', 'PLCS0282', 'PLCS0576']"
loretta.johnson@example.com,"['UI/UX Design', 'Java Programming', 'Web Development', 'C++ Programming']","['PLCS0163', 'PLCS0117', 'PLCS0364', 'PLCS0637', 'PLCS0671', 'PLCS0422', 'PLCS0294', 'PLCS0970', 'PLCS0702', 'PLCS0096']"
whitney.smith@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Java Programming', 'Machine Learning', 'Web Development', 'Data Analysis']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
ronald.french@example.com,"['Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Web Development']","['PLCS0806', 'PLCS0609', 'PLCS0061', 'PLCS0920', 'PLCS0644', 'PLCS0288', 'PLCS0931', 'PLCS0306', 'PLCS0541', 'PLCS0564']"
karen.huynh@example.com,"['C++ Programming', 'Data Analysis', 'Java Programming', 'Android Mobile App Programming', 'Web Development']","['PLCS1000', 'PLCS0119', 'PLCS0060', 'PLCS0911', 'PLCS0314', 'PLCS0577', 'PLCS0874', 'PLCS0085', 'PLCS0593', 'PLCS0851']"
johnathan.holt@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Java Programming', 'Data Analysis']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
ricky.meyers@example.com,"['UI/UX Design', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'Web Development', 'Data Analysis']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
amanda.stevens@example.com,"['UI/UX Design', 'C++ Programming', 'Java Programming', 'Data Analysis', 'Web Development', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
joseph.jackson@example.com,"['Data Analysis', 'Java Programming', 'Web Development', 'UI/UX Design', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
francis.hawkins@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0677', 'PLCS0306', 'PLCS0191', 'PLCS0197', 'PLCS0931', 'PLCS0564', 'PLCS0147', 'PLCS0854', 'PLCS0071', 'PLCS0165']"
ashley.stone@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
sheila.clark@example.com,"['C++ Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development']","['PLCS0197', 'PLCS0071', 'PLCS0931', 'PLCS0644', 'PLCS0061', 'PLCS0653', 'PLCS0541', 'PLCS0553', 'PLCS0350', 'PLCS0609']"
veronica.martin@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0776', 'PLCS0013', 'PLCS0491', 'PLCS0429', 'PLCS0926', 'PLCS0761', 'PLCS0370', 'PLCS0913', 'PLCS0696', 'PLCS0662']"
mary.pugh@example.com,"['Java Programming', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
candace.francis@example.com,"['Web Development', 'Machine Learning', 'Android Mobile App Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0806', 'PLCS0609', 'PLCS0061', 'PLCS0920', 'PLCS0644', 'PLCS0288', 'PLCS0931', 'PLCS0306', 'PLCS0541', 'PLCS0564']"
charlotte.schmidt@example.com,"['C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Web Development', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
hannah.gilbert@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0956', 'PLCS0526', 'PLCS0194', 'PLCS0842', 'PLCS0185', 'PLCS0184', 'PLCS0251', 'PLCS0814', 'PLCS0630', 'PLCS0284']"
leonard.wall@example.com,"['Machine Learning', 'Data Analysis', 'C++ Programming']","['PLCS0929', 'PLCS0289', 'PLCS0966', 'PLCS0876', 'PLCS0328', 'PLCS0536', 'PLCS0088', 'PLCS0411', 'PLCS0161', 'PLCS0049']"
tiffany.salazar@example.com,"['Web Development', 'Machine Learning', 'C++ Programming']","['PLCS0522', 'PLCS0799', 'PLCS0777', 'PLCS0066', 'PLCS0057', 'PLCS0969', 'PLCS0750', 'PLCS0967', 'PLCS0649', 'PLCS0895']"
ray.simmons@example.com,"['Java Programming', 'Web Development', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0520', 'PLCS0981', 'PLCS0776', 'PLCS0106', 'PLCS0938', 'PLCS0926', 'PLCS0696', 'PLCS0662', 'PLCS0645', 'PLCS0585']"
elizabeth.anderson@example.com,"['Android Mobile App Programming', 'Web Development', 'Data Analysis', 'UI/UX Design', 'Java Programming']","['PLCS0553', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0147', 'PLCS0854', 'PLCS0588', 'PLCS0699', 'PLCS0165']"
christine.miller@example.com,"['Android Mobile App Programming', 'Java Programming', 'Data Analysis', 'Machine Learning', 'C++ Programming', 'Web Development']","['PLCS1000', 'PLCS0240', 'PLCS0577', 'PLCS0593', 'PLCS0396', 'PLCS0638', 'PLCS0221', 'PLCS0382', 'PLCS0119', 'PLCS0226']"
carlos.fernandez@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis']","['PLCS0794', 'PLCS0771', 'PLCS0281', 'PLCS0576', 'PLCS0356', 'PLCS0953', 'PLCS0846', 'PLCS0038', 'PLCS0511', 'PLCS0547']"
julie.gallegos@example.com,"['C++ Programming', 'Data Analysis', 'Machine Learning', 'UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
christopher.jones@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming', 'Web Development', 'UI/UX Design']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
adam.norris@example.com,"['Web Development', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Java Programming', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
debra.pratt@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming', 'Web Development', 'Data Analysis']","['PLCS0817', 'PLCS0589', 'PLCS0305', 'PLCS0270', 'PLCS0040', 'PLCS0957', 'PLCS0796', 'PLCS0598', 'PLCS0236', 'PLCS0523']"
jeanette.estrada@example.com,"['Web Development', 'Java Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0163', 'PLCS0117', 'PLCS0364', 'PLCS0637', 'PLCS0671', 'PLCS0422', 'PLCS0294', 'PLCS0970', 'PLCS0702', 'PLCS0096']"
stanley.wagner@example.com,"['Machine Learning', 'C++ Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
julia.ramirez@example.com,"['Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning', 'Web Development']","['PLCS0806', 'PLCS0609', 'PLCS0061', 'PLCS0920', 'PLCS0644', 'PLCS0288', 'PLCS0931', 'PLCS0306', 'PLCS0541', 'PLCS0564']"
jared.cooley@example.com,"['UI/UX Design', 'Data Analysis', 'Machine Learning']","['PLCS0210', 'PLCS0377', 'PLCS0849', 'PLCS0574', 'PLCS0513', 'PLCS0839', 'PLCS0075', 'PLCS0959', 'PLCS0757', 'PLCS0385']"
david.mendez@example.com,"['C++ Programming', 'Machine Learning', 'Data Analysis', 'Java Programming']","['PLCS0186', 'PLCS0675', 'PLCS0752', 'PLCS0632', 'PLCS0201', 'PLCS0190', 'PLCS0621', 'PLCS0056', 'PLCS0440', 'PLCS0660']"
kelly.grimes@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0677', 'PLCS0306', 'PLCS0191', 'PLCS0197', 'PLCS0931', 'PLCS0564', 'PLCS0147', 'PLCS0854', 'PLCS0071', 'PLCS0165']"
michael.hoffman@example.com,"['Java Programming', 'Android Mobile App Programming', 'Web Development', 'Machine Learning', 'UI/UX Design', 'C++ Programming']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
alisha.reynolds@example.com,"['UI/UX Design', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0609', 'PLCS0553', 'PLCS0191', 'PLCS0541', 'PLCS0677', 'PLCS0165', 'PLCS0687', 'PLCS0061', 'PLCS0806', 'PLCS0306']"
michele.edwards@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'C++ Programming', 'Web Development', 'Data Analysis']","['PLCS0687', 'PLCS0218', 'PLCS0350', 'PLCS0197', 'PLCS0609', 'PLCS0061', 'PLCS0191', 'PLCS0071', 'PLCS0569', 'PLCS0564']"
patrick.taylor@example.com,"['Data Analysis', 'Web Development', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0553', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0147', 'PLCS0854', 'PLCS0588', 'PLCS0699', 'PLCS0165']"
daniel.castaneda@example.com,"['Web Development', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
cory.leonard@example.com,"['Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'Java Programming', 'Web Development']","['PLCS1000', 'PLCS0452', 'PLCS0851', 'PLCS0807', 'PLCS0782', 'PLCS0745', 'PLCS0720', 'PLCS0717', 'PLCS0060', 'PLCS0638']"
lisa.burns@example.com,"['C++ Programming', 'Java Programming', 'UI/UX Design', 'Web Development', 'Machine Learning', 'Data Analysis']","['PLCS0096', 'PLCS0422', 'PLCS0230', 'PLCS0503', 'PLCS0232', 'PLCS0970', 'PLCS0499', 'PLCS0713', 'PLCS0117', 'PLCS0702']"
meagan.gonzales@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'C++ Programming', 'Data Analysis', 'Web Development']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
lauren.morgan@example.com,"['Machine Learning', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0677', 'PLCS0306', 'PLCS0191', 'PLCS0197', 'PLCS0931', 'PLCS0564', 'PLCS0147', 'PLCS0854', 'PLCS0071', 'PLCS0165']"
lisa.hicks@example.com,"['Android Mobile App Programming', 'Machine Learning', 'C++ Programming', 'UI/UX Design', 'Web Development', 'Java Programming']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
pamela.reed@example.com,"['C++ Programming', 'Data Analysis', 'Web Development']","['PLCS0822', 'PLCS0914', 'PLCS0940', 'PLCS0514', 'PLCS0430', 'PLCS0862', 'PLCS0180', 'PLCS0059', 'PLCS0742', 'PLCS0705']"
joseph.jones@example.com,"['Data Analysis', 'Machine Learning', 'Java Programming', 'Web Development', 'UI/UX Design']","['PLCS0751', 'PLCS0496', 'PLCS0634', 'PLCS0267', 'PLCS0584', 'PLCS0960', 'PLCS0665', 'PLCS0542', 'PLCS0676', 'PLCS0021']"
rebecca.klein@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming']","['PLCS1000', 'PLCS0314', 'PLCS0720', 'PLCS0851', 'PLCS0085', 'PLCS0717', 'PLCS0745', 'PLCS0382', 'PLCS0452', 'PLCS0253']"
amanda.knight@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'UI/UX Design', 'Web Development', 'Data Analysis']","['PLCS0096', 'PLCS0422', 'PLCS0230', 'PLCS0503', 'PLCS0232', 'PLCS0970', 'PLCS0499', 'PLCS0713', 'PLCS0117', 'PLCS0702']"
christopher.martinez@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0687', 'PLCS0218', 'PLCS0350', 'PLCS0197', 'PLCS0609', 'PLCS0061', 'PLCS0191', 'PLCS0071', 'PLCS0569', 'PLCS0564']"
amy.smith@example.com,"['Machine Learning', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Web Development', 'Android Mobile App Programming']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
philip.kemp@example.com,"['Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0644', 'PLCS0350', 'PLCS0677', 'PLCS0239', 'PLCS0588', 'PLCS0218', 'PLCS0288', 'PLCS0071', 'PLCS0872', 'PLCS0569']"
isaac.bruce@example.com,"['Android Mobile App Programming', 'Web Development', 'Java Programming', 'C++ Programming']","['PLCS1000', 'PLCS0577', 'PLCS0314', 'PLCS0638', 'PLCS0103', 'PLCS0782', 'PLCS0119', 'PLCS0221', 'PLCS0060', 'PLCS0593']"
alyssa.kelly@example.com,"['Java Programming', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
michael.taylor@example.com,"['UI/UX Design', 'Java Programming', 'C++ Programming', 'Data Analysis']","['PLCS0762', 'PLCS0503', 'PLCS0713', 'PLCS0716', 'PLCS0970', 'PLCS0459', 'PLCS0422', 'PLCS0364', 'PLCS0808', 'PLCS0096']"
marie.bauer@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0001', 'PLCS0668', 'PLCS0801', 'PLCS0626', 'PLCS0101', 'PLCS0594', 'PLCS0533', 'PLCS0508', 'PLCS0141', 'PLCS0447']"
michael.turner@example.com,"['Android Mobile App Programming', 'Data Analysis', 'Machine Learning', 'UI/UX Design', 'Web Development', 'C++ Programming', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
garrett.thomas@example.com,"['C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Java Programming', 'Data Analysis', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
joseph.schneider@example.com,"['UI/UX Design', 'Data Analysis', 'Java Programming', 'Machine Learning']","['PLCS0315', 'PLCS0765', 'PLCS0680', 'PLCS0397', 'PLCS0120', 'PLCS0839', 'PLCS0233', 'PLCS0618', 'PLCS0513', 'PLCS0849']"
yolanda.goodman@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming', 'Web Development', 'Data Analysis']","['PLCS0096', 'PLCS0422', 'PLCS0230', 'PLCS0503', 'PLCS0232', 'PLCS0970', 'PLCS0499', 'PLCS0713', 'PLCS0117', 'PLCS0702']"
melanie.thomas@example.com,"['Machine Learning', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'UI/UX Design']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
gary.perez@example.com,"['Web Development', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0761', 'PLCS0520', 'PLCS0429', 'PLCS0938', 'PLCS0098', 'PLCS0106', 'PLCS0275', 'PLCS0662', 'PLCS0926', 'PLCS0645']"
jacob.sims@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Web Development']","['PLCS0553', 'PLCS0218', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0306', 'PLCS0699', 'PLCS0588', 'PLCS0687']"
michael.ford@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Machine Learning', 'Java Programming', 'Android Mobile App Programming']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
edward.cruz@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'UI/UX Design', 'Java Programming', 'Web Development']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
aimee.hess@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'Machine Learning', 'Web Development']","['PLCS0806', 'PLCS0609', 'PLCS0061', 'PLCS0920', 'PLCS0644', 'PLCS0288', 'PLCS0931', 'PLCS0306', 'PLCS0541', 'PLCS0564']"
lindsay.randall@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Java Programming']","['PLCS0931', 'PLCS0350', 'PLCS0414', 'PLCS0644', 'PLCS0804', 'PLCS0218', 'PLCS0806', 'PLCS0677', 'PLCS0609', 'PLCS0920']"
jennifer.watts@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Java Programming']","['PLCS1000', 'PLCS0314', 'PLCS0720', 'PLCS0851', 'PLCS0085', 'PLCS0717', 'PLCS0745', 'PLCS0382', 'PLCS0452', 'PLCS0253']"
ricardo.calderon@example.com,"['UI/UX Design', 'Machine Learning', 'Web Development', 'Data Analysis', 'Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
sharon.ryan@example.com,"['Data Analysis', 'UI/UX Design', 'C++ Programming', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
sara.hall@example.com,"['Java Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0385', 'PLCS0258', 'PLCS0075', 'PLCS0210', 'PLCS0233', 'PLCS0883', 'PLCS0377', 'PLCS0408', 'PLCS0680', 'PLCS0574']"
justin.ramirez@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0569', 'PLCS0197', 'PLCS0218', 'PLCS0306', 'PLCS0165', 'PLCS0588', 'PLCS0288', 'PLCS0191', 'PLCS0609', 'PLCS0147']"
madeline.hoffman@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design']","['PLCS0189', 'PLCS0230', 'PLCS0671', 'PLCS0294', 'PLCS0702', 'PLCS0970', 'PLCS0260', 'PLCS0637', 'PLCS0713', 'PLCS0117']"
