email,interests,recommended_projects
jacqueline.dodson@example.com,"['Android Mobile App Programming', 'Java Programming', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Web Development', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
amber.thomas@example.com,"['Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning']","['PLCS0745', 'PLCS0396', 'PLCS0227', 'PLCS0314', 'PLCS1000', 'PLCS0253', 'PLCS0382', 'PLCS0911', 'PLCS0221', 'PLCS0593']"
madison.king@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0115', 'PLCS0842', 'PLCS0864', 'PLCS0935', 'PLCS0964', 'PLCS0561', 'PLCS0526', 'PLCS0956', 'PLCS0251', 'PLCS0284']"
micheal.ramsey@example.com,"['Web Development', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0098', 'PLCS0645', 'PLCS0370', 'PLCS0926', 'PLCS0429', 'PLCS0585', 'PLCS0973', 'PLCS0545', 'PLCS0981', 'PLCS0761']"
rachel.morales@example.com,"['Machine Learning', 'Java Programming', 'Web Development']","['PLCS0354', 'PLCS0066', 'PLCS0485', 'PLCS0895', 'PLCS0522', 'PLCS0057', 'PLCS0659', 'PLCS0472', 'PLCS0750', 'PLCS0099']"
kristen.friedman@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Web Development', 'C++ Programming']","['PLCS0569', 'PLCS0564', 'PLCS0350', 'PLCS0677', 'PLCS0699', 'PLCS0872', 'PLCS0687', 'PLCS0191', 'PLCS0804', 'PLCS0609']"
amy.kelly@example.com,"['UI/UX Design', 'Web Development', 'Data Analysis']","['PLCS0665', 'PLCS0960', 'PLCS0181', 'PLCS0866', 'PLCS0021', 'PLCS0584', 'PLCS0676', 'PLCS0634', 'PLCS0267', 'PLCS0446']"
jennifer.shannon@example.com,"['Machine Learning', 'Data Analysis', 'C++ Programming', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
jamie.cannon@example.com,"['Web Development', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning', 'Java Programming']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
michael.holmes@example.com,"['Data Analysis', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0021', 'PLCS0542', 'PLCS0844', 'PLCS0960', 'PLCS0405', 'PLCS0625', 'PLCS0751', 'PLCS0164', 'PLCS0857', 'PLCS0181']"
michael.welch@example.com,"['C++ Programming', 'Machine Learning', 'Java Programming', 'Data Analysis', 'Web Development', 'UI/UX Design']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
john.ryan@example.com,"['UI/UX Design', 'Machine Learning', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0699', 'PLCS0165', 'PLCS0653', 'PLCS0218', 'PLCS0677', 'PLCS0841', 'PLCS0687', 'PLCS0541', 'PLCS0553', 'PLCS0350']"
paul.cox@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'C++ Programming', 'Web Development']","['PLCS0071', 'PLCS0414', 'PLCS0564', 'PLCS0553', 'PLCS0165', 'PLCS0541', 'PLCS0191', 'PLCS0197', 'PLCS0218', 'PLCS0920']"
keith.dillon@example.com,"['Data Analysis', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0576', 'PLCS0281', 'PLCS0919', 'PLCS0846', 'PLCS0794', 'PLCS0771', 'PLCS0701', 'PLCS0217', 'PLCS0953', 'PLCS0511']"
loretta.johnson@example.com,"['UI/UX Design', 'Java Programming', 'Web Development', 'C++ Programming']","['PLCS0364', 'PLCS0499', 'PLCS0294', 'PLCS0716', 'PLCS0230', 'PLCS0232', 'PLCS0713', 'PLCS0637', 'PLCS0762', 'PLCS0970']"
whitney.smith@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Java Programming', 'Machine Learning', 'Web Development', 'Data Analysis']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
ronald.french@example.com,"['Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Web Development']","['PLCS0147', 'PLCS0569', 'PLCS0854', 'PLCS0414', 'PLCS0687', 'PLCS0609', 'PLCS0061', 'PLCS0218', 'PLCS0804', 'PLCS0841']"
karen.huynh@example.com,"['C++ Programming', 'Data Analysis', 'Java Programming', 'Android Mobile App Programming', 'Web Development']","['PLCS0396', 'PLCS0445', 'PLCS0119', 'PLCS0720', 'PLCS0717', 'PLCS0911', 'PLCS0638', 'PLCS0085', 'PLCS0782', 'PLCS0452']"
johnathan.holt@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Java Programming', 'Data Analysis']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
ricky.meyers@example.com,"['UI/UX Design', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'Web Development', 'Data Analysis']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
amanda.stevens@example.com,"['UI/UX Design', 'C++ Programming', 'Java Programming', 'Data Analysis', 'Web Development', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
joseph.jackson@example.com,"['Data Analysis', 'Java Programming', 'Web Development', 'UI/UX Design', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
francis.hawkins@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0806', 'PLCS0677', 'PLCS0920', 'PLCS0191', 'PLCS0071', 'PLCS0553', 'PLCS0197', 'PLCS0804', 'PLCS0306', 'PLCS0288']"
ashley.stone@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
sheila.clark@example.com,"['C++ Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development']","['PLCS0687', 'PLCS0699', 'PLCS0677', 'PLCS0553', 'PLCS0653', 'PLCS0306', 'PLCS0288', 'PLCS0350', 'PLCS0541', 'PLCS0564']"
veronica.martin@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0098', 'PLCS0981', 'PLCS0913', 'PLCS0696', 'PLCS0275', 'PLCS0645', 'PLCS0317', 'PLCS0973', 'PLCS0106', 'PLCS0761']"
mary.pugh@example.com,"['Java Programming', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
candace.francis@example.com,"['Web Development', 'Machine Learning', 'Android Mobile App Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0147', 'PLCS0569', 'PLCS0854', 'PLCS0414', 'PLCS0687', 'PLCS0609', 'PLCS0061', 'PLCS0218', 'PLCS0804', 'PLCS0841']"
charlotte.schmidt@example.com,"['C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Web Development', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
hannah.gilbert@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0115', 'PLCS0842', 'PLCS0864', 'PLCS0935', 'PLCS0964', 'PLCS0561', 'PLCS0526', 'PLCS0956', 'PLCS0251', 'PLCS0284']"
leonard.wall@example.com,"['Machine Learning', 'Data Analysis', 'C++ Programming']","['PLCS0642', 'PLCS0929', 'PLCS0049', 'PLCS0261', 'PLCS0833', 'PLCS0536', 'PLCS0456', 'PLCS0289', 'PLCS0328', 'PLCS0039']"
tiffany.salazar@example.com,"['Web Development', 'Machine Learning', 'C++ Programming']","['PLCS0777', 'PLCS0895', 'PLCS0481', 'PLCS0750', 'PLCS0969', 'PLCS0773', 'PLCS0472', 'PLCS0799', 'PLCS0522', 'PLCS0066']"
ray.simmons@example.com,"['Java Programming', 'Web Development', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
elizabeth.anderson@example.com,"['Android Mobile App Programming', 'Web Development', 'Data Analysis', 'UI/UX Design', 'Java Programming']","['PLCS0699', 'PLCS0165', 'PLCS0350', 'PLCS0687', 'PLCS0806', 'PLCS0197', 'PLCS0071', 'PLCS0218', 'PLCS0854', 'PLCS0677']"
christine.miller@example.com,"['Android Mobile App Programming', 'Java Programming', 'Data Analysis', 'Machine Learning', 'C++ Programming', 'Web Development']","['PLCS0060', 'PLCS0227', 'PLCS0085', 'PLCS0911', 'PLCS0445', 'PLCS0782', 'PLCS0452', 'PLCS1000', 'PLCS0119', 'PLCS0226']"
carlos.fernandez@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis']","['PLCS0576', 'PLCS0406', 'PLCS0547', 'PLCS0919', 'PLCS0217', 'PLCS0771', 'PLCS0281', 'PLCS0953', 'PLCS0203', 'PLCS0701']"
julie.gallegos@example.com,"['C++ Programming', 'Data Analysis', 'Machine Learning', 'UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
christopher.jones@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming', 'Web Development', 'UI/UX Design']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
adam.norris@example.com,"['Web Development', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
debra.pratt@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming', 'Web Development', 'Data Analysis']","['PLCS0043', 'PLCS0236', 'PLCS0535', 'PLCS0647', 'PLCS0796', 'PLCS0040', 'PLCS0400', 'PLCS0589', 'PLCS0579', 'PLCS0927']"
jeanette.estrada@example.com,"['Web Development', 'Java Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0364', 'PLCS0499', 'PLCS0294', 'PLCS0716', 'PLCS0230', 'PLCS0232', 'PLCS0713', 'PLCS0637', 'PLCS0762', 'PLCS0970']"
stanley.wagner@example.com,"['Machine Learning', 'C++ Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
julia.ramirez@example.com,"['Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning', 'Web Development']","['PLCS0147', 'PLCS0569', 'PLCS0854', 'PLCS0414', 'PLCS0687', 'PLCS0609', 'PLCS0061', 'PLCS0218', 'PLCS0804', 'PLCS0841']"
jared.cooley@example.com,"['UI/UX Design', 'Data Analysis', 'Machine Learning']","['PLCS0680', 'PLCS0757', 'PLCS0210', 'PLCS0959', 'PLCS0513', 'PLCS0315', 'PLCS0618', 'PLCS0464', 'PLCS0120', 'PLCS0075']"
david.mendez@example.com,"['C++ Programming', 'Machine Learning', 'Data Analysis', 'Java Programming']","['PLCS0201', 'PLCS0632', 'PLCS0870', 'PLCS0675', 'PLCS0449', 'PLCS0440', 'PLCS0660', 'PLCS0186', 'PLCS0621', 'PLCS0056']"
kelly.grimes@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0806', 'PLCS0677', 'PLCS0920', 'PLCS0191', 'PLCS0071', 'PLCS0553', 'PLCS0197', 'PLCS0804', 'PLCS0306', 'PLCS0288']"
michael.hoffman@example.com,"['Java Programming', 'Android Mobile App Programming', 'Web Development', 'Machine Learning', 'UI/UX Design', 'C++ Programming']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
alisha.reynolds@example.com,"['UI/UX Design', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0841', 'PLCS0687', 'PLCS0806', 'PLCS0569', 'PLCS0350', 'PLCS0699', 'PLCS0564', 'PLCS0553', 'PLCS0588', 'PLCS0541']"
michele.edwards@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'C++ Programming', 'Web Development', 'Data Analysis']","['PLCS0841', 'PLCS0854', 'PLCS0218', 'PLCS0804', 'PLCS0806', 'PLCS0553', 'PLCS0071', 'PLCS0872', 'PLCS0414', 'PLCS0699']"
patrick.taylor@example.com,"['Data Analysis', 'Web Development', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0699', 'PLCS0165', 'PLCS0350', 'PLCS0687', 'PLCS0806', 'PLCS0197', 'PLCS0071', 'PLCS0218', 'PLCS0854', 'PLCS0677']"
daniel.castaneda@example.com,"['Web Development', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
cory.leonard@example.com,"['Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'Java Programming', 'Web Development']","['PLCS0452', 'PLCS0720', 'PLCS0226', 'PLCS0227', 'PLCS0221', 'PLCS0445', 'PLCS0253', 'PLCS0874', 'PLCS0911', 'PLCS0717']"
lisa.burns@example.com,"['C++ Programming', 'Java Programming', 'UI/UX Design', 'Web Development', 'Machine Learning', 'Data Analysis']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
meagan.gonzales@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'C++ Programming', 'Data Analysis', 'Web Development']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
lauren.morgan@example.com,"['Machine Learning', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0806', 'PLCS0677', 'PLCS0920', 'PLCS0191', 'PLCS0071', 'PLCS0553', 'PLCS0197', 'PLCS0804', 'PLCS0306', 'PLCS0288']"
lisa.hicks@example.com,"['Android Mobile App Programming', 'Machine Learning', 'C++ Programming', 'UI/UX Design', 'Web Development', 'Java Programming']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
pamela.reed@example.com,"['C++ Programming', 'Data Analysis', 'Web Development']","['PLCS0826', 'PLCS0940', 'PLCS0430', 'PLCS0790', 'PLCS0822', 'PLCS0127', 'PLCS0824', 'PLCS0121', 'PLCS0022', 'PLCS0332']"
joseph.jones@example.com,"['Data Analysis', 'Machine Learning', 'Java Programming', 'Web Development', 'UI/UX Design']","['PLCS0021', 'PLCS0676', 'PLCS0844', 'PLCS0584', 'PLCS0446', 'PLCS0634', 'PLCS0751', 'PLCS0665', 'PLCS0775', 'PLCS0743']"
rebecca.klein@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0977', 'PLCS0638', 'PLCS0911', 'PLCS0103', 'PLCS0085', 'PLCS0782', 'PLCS0240', 'PLCS0577', 'PLCS0314', 'PLCS0745']"
amanda.knight@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'UI/UX Design', 'Web Development', 'Data Analysis']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
christopher.martinez@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0841', 'PLCS0854', 'PLCS0218', 'PLCS0804', 'PLCS0806', 'PLCS0553', 'PLCS0071', 'PLCS0872', 'PLCS0414', 'PLCS0699']"
amy.smith@example.com,"['Machine Learning', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Web Development', 'Android Mobile App Programming']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
philip.kemp@example.com,"['Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0218', 'PLCS0804', 'PLCS0350', 'PLCS0699', 'PLCS0609', 'PLCS0191', 'PLCS0197', 'PLCS0687', 'PLCS0071', 'PLCS0872']"
isaac.bruce@example.com,"['Android Mobile App Programming', 'Web Development', 'Java Programming', 'C++ Programming']","['PLCS0977', 'PLCS0593', 'PLCS0103', 'PLCS0085', 'PLCS0577', 'PLCS0851', 'PLCS0807', 'PLCS0638', 'PLCS0445', 'PLCS0060']"
alyssa.kelly@example.com,"['Java Programming', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
michael.taylor@example.com,"['UI/UX Design', 'Java Programming', 'C++ Programming', 'Data Analysis']","['PLCS0230', 'PLCS0637', 'PLCS0808', 'PLCS0260', 'PLCS0232', 'PLCS0111', 'PLCS0117', 'PLCS0762', 'PLCS0294', 'PLCS0189']"
marie.bauer@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0048', 'PLCS0533', 'PLCS0801', 'PLCS0353', 'PLCS0141', 'PLCS0594', 'PLCS0280', 'PLCS0860', 'PLCS0001', 'PLCS0508']"
michael.turner@example.com,"['Android Mobile App Programming', 'Data Analysis', 'Machine Learning', 'UI/UX Design', 'Web Development', 'C++ Programming', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
garrett.thomas@example.com,"['C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Java Programming', 'Data Analysis', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
joseph.schneider@example.com,"['UI/UX Design', 'Data Analysis', 'Java Programming', 'Machine Learning']","['PLCS0896', 'PLCS0408', 'PLCS0797', 'PLCS0618', 'PLCS0426', 'PLCS0210', 'PLCS0959', 'PLCS0377', 'PLCS0757', 'PLCS0315']"
yolanda.goodman@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming', 'Web Development', 'Data Analysis']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
melanie.thomas@example.com,"['Machine Learning', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'UI/UX Design']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
gary.perez@example.com,"['Web Development', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0429', 'PLCS0776', 'PLCS0913', 'PLCS0981', 'PLCS0761', 'PLCS0098', 'PLCS0662', 'PLCS0491', 'PLCS0645', 'PLCS0013']"
jacob.sims@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Web Development']","['PLCS0588', 'PLCS0687', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0806', 'PLCS0191', 'PLCS0804', 'PLCS0218', 'PLCS0414']"
michael.ford@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Machine Learning', 'Java Programming', 'Android Mobile App Programming']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
edward.cruz@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'UI/UX Design', 'Java Programming', 'Web Development']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
aimee.hess@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'Machine Learning', 'Web Development']","['PLCS0147', 'PLCS0569', 'PLCS0854', 'PLCS0414', 'PLCS0687', 'PLCS0609', 'PLCS0061', 'PLCS0218', 'PLCS0804', 'PLCS0841']"
lindsay.randall@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Java Programming']","['PLCS0350', 'PLCS0218', 'PLCS0841', 'PLCS0306', 'PLCS0553', 'PLCS0854', 'PLCS0872', 'PLCS0239', 'PLCS0147', 'PLCS0541']"
jennifer.watts@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Java Programming']","['PLCS0977', 'PLCS0638', 'PLCS0911', 'PLCS0103', 'PLCS0085', 'PLCS0782', 'PLCS0240', 'PLCS0577', 'PLCS0314', 'PLCS0745']"
ricardo.calderon@example.com,"['UI/UX Design', 'Machine Learning', 'Web Development', 'Data Analysis', 'Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
sharon.ryan@example.com,"['Data Analysis', 'UI/UX Design', 'C++ Programming', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
sara.hall@example.com,"['Java Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0377', 'PLCS0075', 'PLCS0120', 'PLCS0618', 'PLCS0574', 'PLCS0408', 'PLCS0513', 'PLCS0757', 'PLCS0233', 'PLCS0315']"
justin.ramirez@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0288', 'PLCS0806', 'PLCS0239', 'PLCS0841', 'PLCS0071', 'PLCS0854', 'PLCS0588', 'PLCS0306', 'PLCS0541', 'PLCS0804']"
madeline.hoffman@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design']","['PLCS0117', 'PLCS0970', 'PLCS0230', 'PLCS0716', 'PLCS0637', 'PLCS0232', 'PLCS0422', 'PLCS0111', 'PLCS0156', 'PLCS0459']"
